Place ID,店舗名,住所,緯度,経度,評価,レビュー数,営業状況,営業時間,電話番号,ウェブサイト,価格帯,店舗タイプ,店舗説明,テイクアウト,デリバリー,店内飲食,朝食提供,昼食提供,夕食提供,地区,取得方法,更新日時
ChIJP6P9fSdn818RiwMBkdrqp78,居酒屋 銀,日本、〒952-1209 新潟県佐渡市千種８１−４,38.0205325,138.36341099999999,3.7,35,営業中,月曜日: 17時00分～0時00分; 火曜日: 17時00分～0時00分; 水曜日: 17時00分～0時00分; 木曜日: 17時00分～0時00分; 金曜日: 17時00分～0時00分; 土曜日: 17時00分～0時00分; 日曜日: 17時00分～0時00分,0259-63-4851,公式サイトなし,手頃,"和食レストラン, レストラン, 飲食店, 観光スポット, 施設",和食レストランです。評価3.7（35件のレビュー）。価格帯は手頃です。店内飲食に対応。佐渡島にあります。,不可,不可,可,不可,不可,可,佐渡市内,CID URL検索,2025-08-09 12:39:02
ChIJnQ1MdNFm818RjeK4h56RM0Y,こなもん屋 纏（まとい）,日本、〒952-1209 新潟県佐渡市千種８３−１,38.0201928,138.36365,3.9,19,営業中,,情報なし,https://matoisado.web.fc2.com/,価格情報なし,"テイクアウト, レストラン, 飲食店, 観光スポット, 施設",テイクアウトです。評価3.9（19件のレビュー）。テイクアウトに対応。佐渡島にあります。,可,不可,不可,不可,不可,不可,佐渡市内,CID URL検索,2025-08-09 12:39:03
ChIJgbSmH2Nn818RdvcKPaRbGd0,麺や 龍美,日本、〒952-1209 新潟県佐渡市千種８３−１,38.0201466,138.3634992,3.9,22,営業中,月曜日: 定休日; 火曜日: 定休日; 水曜日: 11時00分～14時00分; 木曜日: 11時00分～14時00分; 金曜日: 11時00分～14時00分; 土曜日: 11時00分～14時00分; 日曜日: 11時00分～14時00分,情報なし,公式サイトなし,価格情報なし,"ラーメン店, 和食レストラン, レストラン, 観光スポット, 飲食店, 施設",ラーメン店です。評価3.9（22件のレビュー）。店内飲食に対応。佐渡島にあります。,不可,不可,可,不可,可,不可,佐渡市内,CID URL検索,2025-08-09 12:39:05
ChIJQ3yCbgBn818RgNtpEAYNr6k,ちぐさ食堂,日本、〒952-1209 新潟県佐渡市千種８３,38.0201,138.363397,4.2,26,営業中,"月曜日: 11時30分～14時00分; 火曜日: 11時30分～14時00分; 水曜日: 11時30分～14時00分, 18時00分～21時30分; 木曜日: 定休日; 金曜日: 11時30分～14時00分, 18時00分～21時30分; 土曜日: 11時30分～14時00分, 18時00分～21時30分; 日曜日: 11時30分～14時00分, 18時00分～21時30分",0259-58-7410,https://airrsv.net/chigusashitang/calendar,価格情報なし,"レストラン, 飲食店, 観光スポット, 施設",レストランです。評価4.2（26件のレビュー）。店内飲食に対応。佐渡島にあります。,不可,不可,可,不可,可,可,佐渡市内,CID URL検索,2025-08-09 12:39:06
ChIJZTePi9Fm818R3pfgy95w05g,クッチーナ,日本、〒952-1209 新潟県佐渡市千種８８−１,38.0192332,138.3630125,3.7,93,営業中,"月曜日: 11時00分～14時00分, 17時30分～22時00分; 火曜日: 11時00分～14時00分, 17時30分～22時00分; 水曜日: 11時00分～14時00分, 17時30分～22時00分; 木曜日: 11時00分～14時00分, 17時30分～22時00分; 金曜日: 11時00分～14時00分, 17時30分～22時00分; 土曜日: 11時00分～14時00分, 17時30分～22時00分; 日曜日: 定休日",0259-67-7889,公式サイトなし,普通,"バー, イタリアンレストラン, レストラン, 観光スポット, 飲食店, 施設","バーです。評価3.7（93件のレビュー）。価格帯は普通です。店内飲食, テイクアウトに対応。佐渡島にあります。",可,不可,可,不可,不可,不可,佐渡市内,CID URL検索,2025-08-09 12:39:08
ChIJW5z-b75n818RiBKOGNr-VWY,かないサロン旦！,日本、〒952-1209 新潟県佐渡市千種１５３,38.0187625,138.36623459999998,4.5,2,営業中,月曜日: 定休日; 火曜日: 10時30分～16時00分; 水曜日: 10時30分～16時00分; 木曜日: 10時30分～16時00分; 金曜日: 10時30分～16時00分; 土曜日: 定休日; 日曜日: 定休日,080-5855-7081,https://note.com/tan153_3,価格情報なし,"テイクアウト, レストラン, 飲食店, 観光スポット, 施設",テイクアウトです。評価4.5（2件のレビュー）。店内飲食に対応。佐渡島にあります。,不可,不可,可,不可,可,不可,佐渡市内,CID URL検索,2025-08-09 12:39:09
ChIJMVmiiQFn818RUVmnj8SGolE,りょうこのギーザ(餃子),日本、〒952-1209 新潟県佐渡市千種９４−５,38.0183216,138.3636,4.5,8,営業中,月曜日: 12時00分～19時00分; 火曜日: 12時00分～19時00分; 水曜日: 12時00分～19時00分; 木曜日: 12時00分～19時00分; 金曜日: 12時00分～19時00分; 土曜日: 12時00分～19時00分; 日曜日: 12時00分～19時00分,090-8841-5909,公式サイトなし,価格情報なし,"テイクアウト, レストラン, 飲食店, 観光スポット, 施設",テイクアウトです。評価4.5（8件のレビュー）。テイクアウトに対応。佐渡島にあります。,可,不可,不可,不可,不可,不可,佐渡市内,CID URL検索,2025-08-09 12:39:11
ChIJ6frfcdJm818RlXsGryCxIgY,三代目ラーメン,日本、〒952-1209 新潟県佐渡市千種９８−４,38.0178222,138.3639974,3.8,143,営業中,"月曜日: 11時30分～14時00分, 17時00分～22時00分; 火曜日: 11時30分～14時00分, 17時00分～22時00分; 水曜日: 11時30分～14時00分, 17時00分～22時00分; 木曜日: 定休日; 金曜日: 11時30分～14時00分, 17時00分～22時00分; 土曜日: 11時30分～14時00分, 17時00分～22時00分; 日曜日: 11時30分～14時00分, 17時00分～22時00分",0259-63-6208,公式サイトなし,普通,"ラーメン店, 和食レストラン, レストラン, 飲食店, 観光スポット, 施設",ラーメン店です。評価3.8（143件のレビュー）。価格帯は普通です。店内飲食に対応。佐渡島にあります。,不可,不可,可,不可,可,可,佐渡市内,CID URL検索,2025-08-09 12:39:13
ChIJE3zgWc5l818R1no9pd_YNPM,山下食堂,日本、〒952-1314 新潟県佐渡市河原田本町３０−２,38.000997399999996,138.32154939999998,4.7,18,営業中,,0259-67-7554,https://www.instagram.com/yamashita_shokudo/,価格情報なし,"テイクアウト, レストラン, 観光スポット, 飲食店, 施設","テイクアウトです。評価4.7（18件のレビュー）。店内飲食, テイクアウトに対応。佐渡島にあります。",可,不可,可,不可,可,可,佐渡市内,CID URL検索,2025-08-09 12:39:14
ChIJR8n-pERj818RKEXlWnjKCmU,ｏｒｔｏｍａｒｅ(オルトマーレ),日本、〒952-0318 新潟県佐渡市真野新町４９８,37.9671998,138.3467451,4.6,26,営業中,月曜日: 定休日; 火曜日: 17時00分～22時00分; 水曜日: 17時00分～22時00分; 木曜日: 定休日; 金曜日: 17時00分～22時00分; 土曜日: 17時00分～22時00分; 日曜日: 17時00分～22時00分,0259-58-9302,https://www.instagram.com/ortomare_sado/,価格情報なし,"イタリアンレストラン, レストラン, 観光スポット, 飲食店, 施設",イタリアンレストランです。評価4.6（26件のレビュー）。店内飲食に対応。佐渡島にあります。,不可,不可,可,不可,可,可,真野,CID URL検索,2025-08-09 12:39:16
ChIJ-b0tqT6H9F8RahpsBw56Oj4,小木家,日本、〒952-0604 新潟県佐渡市小木町１９５０−７,37.8165695,138.28247539999998,3.4,214,営業中,月曜日: 9時00分～15時00分; 火曜日: 9時00分～15時00分; 水曜日: 9時00分～15時00分; 木曜日: 9時00分～15時00分; 金曜日: 9時00分～15時00分; 土曜日: 9時00分～15時00分; 日曜日: 9時00分～15時00分,0259-86-3666,http://sado-ogiya.com/,価格情報なし,"和食レストラン, 店舗, レストラン, 飲食店, 観光スポット, 施設",和食レストランです。評価3.4（214件のレビュー）。佐渡島にあります。,不可,不可,不可,不可,不可,不可,小木,CID URL検索,2025-08-09 12:39:17
ChIJd_0MzbVm818RD1qM6SNhqvw,すしや まるいし,日本、〒952-1212 新潟県佐渡市泉１０３０−１ 小又１０３１−１,38.0125544,138.34974810000003,4.1,862,営業中,"月曜日: 定休日; 火曜日: 11時00分～14時00分, 16時30分～20時00分; 水曜日: 11時00分～14時00分, 16時30分～20時00分; 木曜日: 定休日; 金曜日: 11時00分～14時00分, 16時30分～20時00分; 土曜日: 11時00分～14時00分, 16時30分～20時00分; 日曜日: 11時00分～14時00分, 16時30分～20時00分",0259-63-3066,https://sites.google.com/view/sushiyamaruishisado/%E3%83%9B%E3%83%BC%E3%83%A0,手頃,"寿司店, 和食レストラン, レストラン, 飲食店, 観光スポット, 施設","寿司店です。評価4.1（862件のレビュー）。価格帯は手頃です。店内飲食, テイクアウトに対応。佐渡島にあります。",可,不可,可,不可,可,可,佐渡市内,CID URL検索,2025-08-09 12:39:19
ChIJ0-9Z4alm818RdhAyVft6jdo,やじま 東大通店,日本、〒952-1307 新潟県佐渡市東大通８６６−１,38.0057371,138.3305503,3.9,156,営業中,"月曜日: 定休日; 火曜日: 11時00分～13時30分, 17時00分～22時30分; 水曜日: 11時00分～13時30分, 17時00分～22時30分; 木曜日: 11時00分～13時30分, 17時00分～22時30分; 金曜日: 11時00分～13時30分, 17時00分～22時30分; 土曜日: 11時00分～13時30分, 17時00分～22時30分; 日曜日: 11時00分～13時30分, 17時00分～22時30分",0259-52-1001,https://yajima.world/,普通,"和食レストラン, レストラン, 飲食店, 観光スポット, 施設","和食レストランです。評価3.9（156件のレビュー）。価格帯は普通です。店内飲食, テイクアウトに対応。佐渡島にあります。",可,不可,可,不可,可,可,佐渡市内,CID URL検索,2025-08-09 12:39:20
ChIJ0WWfkM1m818R0UmZ7EYlLjY,手打そば 徳平 中興,日本、〒952-1211 新潟県佐渡市中興３０８−７,38.0171025,138.36270199999998,3.7,60,営業中,月曜日: 11時00分～14時00分; 火曜日: 定休日; 水曜日: 11時00分～14時00分; 木曜日: 11時00分～14時00分; 金曜日: 11時00分～14時00分; 土曜日: 11時00分～14時00分; 日曜日: 11時00分～14時00分,0259-63-4823,公式サイトなし,普通,"レストラン, 飲食店, 観光スポット, 施設",レストランです。評価3.7（60件のレビュー）。価格帯は普通です。店内飲食に対応。佐渡島にあります。,不可,不可,可,不可,可,不可,佐渡市内,CID URL検索,2025-08-09 12:39:22
ChIJS5tbu9Jm818RlZu-F3bsHiU,割烹 一休,日本、〒952-1209 新潟県佐渡市千種３１１−１,38.0166521,138.3661096,4,50,営業中,月曜日: 定休日; 火曜日: 17時00分～21時00分; 水曜日: 17時00分～21時00分; 木曜日: 17時00分～21時00分; 金曜日: 17時00分～21時00分; 土曜日: 17時00分～21時00分; 日曜日: 定休日,0259-63-4019,公式サイトなし,普通,"和食レストラン, レストラン, 飲食店, 観光スポット, 施設",和食レストランです。評価4（50件のレビュー）。価格帯は普通です。店内飲食に対応。佐渡島にあります。,不可,不可,可,不可,不可,可,佐渡市内,CID URL検索,2025-08-09 12:39:23
ChIJFeVGh8Vm818RyKuHaiuUSds,中国料理 金華楼,日本、〒952-1211 新潟県佐渡市中興６７４−１,38.0164914,138.3608266,3.9,49,営業中,"月曜日: 11時30分～14時00分, 17時00分～21時00分; 火曜日: 11時30分～14時00分, 17時00分～21時00分; 水曜日: 定休日; 木曜日: 11時30分～14時00分, 17時00分～21時00分; 金曜日: 11時30分～14時00分, 17時00分～21時00分; 土曜日: 11時30分～14時00分, 17時00分～21時00分; 日曜日: 11時30分～14時00分, 17時00分～21時00分",0259-63-2323,公式サイトなし,普通,"中華料理店, レストラン, 飲食店, 観光スポット, 施設","中華料理店です。評価3.9（49件のレビュー）。価格帯は普通です。店内飲食, テイクアウトに対応。佐渡島にあります。",可,不可,可,不可,可,可,佐渡市内,CID URL検索,2025-08-09 12:39:25
ChIJqUtu7lKB9F8RbJ3_8sJubaA,T&M Bread Delivery SADO Island・マーカスのパン屋,日本、〒952-0504 新潟県佐渡市羽茂本郷６３４−１,37.846075899999995,138.3138887,4.5,70,営業中,月曜日: 定休日; 火曜日: 定休日; 水曜日: 定休日; 木曜日: 定休日; 金曜日: 8時00分～18時00分; 土曜日: 8時00分～18時00分; 日曜日: 定休日,090-3064-2880,https://www.instagram.com/tandmbreaddelivery/?hl=ja,普通,"パン・洋菓子店, サンドイッチ店, 店舗, レストラン, 飲食店, 観光スポット, 施設",パン・洋菓子店です。評価4.5（70件のレビュー）。価格帯は普通です。テイクアウトに対応。佐渡島にあります。,可,不可,不可,不可,不可,不可,羽茂,CID URL検索,2025-08-09 12:39:26
ChIJa_qDn_Jn818RmLigGOby1AI,麺処 若,日本、〒952-1212 新潟県佐渡市泉甲５６６−１,38.0135499,138.3541905,4,178,営業中,"月曜日: 11時00分～14時00分, 17時30分～20時30分; 火曜日: 11時00分～14時00分, 17時30分～20時30分; 水曜日: 11時00分～14時00分; 木曜日: 定休日; 金曜日: 11時00分～14時00分, 17時30分～20時30分; 土曜日: 11時00分～14時00分, 17時30分～20時30分; 日曜日: 11時00分～14時00分, 17時30分～20時30分",0259-67-7768,https://mendokoro-waka.com/,普通,"ラーメン店, 和食レストラン, レストラン, 飲食店, 観光スポット, 施設",ラーメン店です。評価4（178件のレビュー）。価格帯は普通です。店内飲食に対応。佐渡島にあります。,不可,不可,可,不可,可,可,佐渡市内,CID URL検索,2025-08-09 12:39:28
ChIJ3aLkLABn818RvIy_JE09x18,麺屋 成,日本、〒952-1212 新潟県佐渡市泉１００−１,38.013050299999996,138.35180359999998,4.3,35,営業中,"月曜日: 定休日; 火曜日: 11時00分～14時00分, 17時30分～20時00分; 水曜日: 11時00分～14時00分, 17時30分～20時00分; 木曜日: 11時00分～14時00分, 17時30分～20時00分; 金曜日: 11時00分～14時00分, 17時30分～20時00分; 土曜日: 11時00分～14時00分, 17時30分～20時00分; 日曜日: 11時00分～14時00分, 17時30分～20時00分",情報なし,https://www.instagram.com/menya_nari/,価格情報なし,"ラーメン店, 和食レストラン, レストラン, 観光スポット, 飲食店, 施設",ラーメン店です。評価4.3（35件のレビュー）。店内飲食に対応。佐渡島にあります。,不可,不可,可,不可,可,可,佐渡市内,CID URL検索,2025-08-09 12:39:29
ChIJp6aPdLFm818RYhLujY0vSB8,いちばんどり,日本、〒952-1212 新潟県佐渡市泉甲１２６９−１,38.011403,138.34304799999998,4.1,41,営業中,月曜日: 17時30分～22時00分; 火曜日: 定休日; 水曜日: 17時30分～22時00分; 木曜日: 17時30分～22時00分; 金曜日: 17時30分～22時00分; 土曜日: 17時30分～22時00分; 日曜日: 17時30分～22時00分,0259-61-1538,公式サイトなし,普通,"和食レストラン, レストラン, 飲食店, 観光スポット, 施設",和食レストランです。評価4.1（41件のレビュー）。価格帯は普通です。店内飲食に対応。佐渡島にあります。,不可,不可,可,不可,不可,可,佐渡市内,CID URL検索,2025-08-09 12:39:31
ChIJD-XmAK5m818Rm5nO1qs5UHY,はなまるうどん 佐渡佐和田店,日本、〒952-1302 新潟県佐渡市市野沢２７,38.0095635,138.3410092,3.7,223,営業中,月曜日: 11時00分～20時30分; 火曜日: 11時00分～20時30分; 水曜日: 11時00分～20時30分; 木曜日: 11時00分～20時30分; 金曜日: 11時00分～20時30分; 土曜日: 11時00分～20時30分; 日曜日: 11時00分～20時30分,0259-51-0870,https://stores.hanamaruudon.com/hanamaru/spot/detail?code=814,手頃,"ファーストフード, 和食レストラン, テイクアウト, レストラン, 飲食店, 観光スポット, 施設","ファーストフードです。評価3.7（223件のレビュー）。価格帯は手頃です。店内飲食, テイクアウトに対応。佐渡島にあります。",可,不可,可,不可,可,可,佐渡市内,CID URL検索,2025-08-09 12:39:32
ChIJL6roB65m818RDxFXQp3R558,ミスタードーナツ 佐渡佐和田ショップ,日本、〒952-1302 新潟県佐渡市市野沢２７,38.0093783,138.3406515,3.7,123,営業中,月曜日: 9時00分～21時00分; 火曜日: 9時00分～21時00分; 水曜日: 9時00分～21時00分; 木曜日: 9時00分～21時00分; 金曜日: 9時00分～21時00分; 土曜日: 9時00分～21時00分; 日曜日: 9時00分～21時00分,0259-57-1214,https://www.misterdonut.jp/,普通,"ファーストフード, テイクアウト, パン・洋菓子店, レストラン, 観光スポット, 店舗, 飲食店, 施設","ファーストフードです。評価3.7（123件のレビュー）。価格帯は普通です。店内飲食, テイクアウトに対応。佐渡島にあります。",可,不可,可,可,不可,不可,佐渡市内,CID URL検索,2025-08-09 12:39:34
ChIJzS_Z4K1m818R3iM85Lnbr0Q,チャイニーズレストラン 昴,日本、〒952-1302 新潟県佐渡市市野沢３３−２,38.0092579,138.3404454,4,127,営業中,"月曜日: 定休日; 火曜日: 11時00分～14時30分, 17時30分～20時30分; 水曜日: 11時00分～14時30分, 17時30分～20時30分; 木曜日: 11時00分～14時30分, 17時30分～20時30分; 金曜日: 11時00分～14時30分, 17時30分～20時30分; 土曜日: 11時00分～14時30分; 日曜日: 11時00分～14時30分, 17時30分～20時30分",0259-52-4520,http://www.sado-subaru.com/index.html,普通,"中華料理店, レストラン, 飲食店, 観光スポット, 施設","中華料理店です。評価4（127件のレビュー）。価格帯は普通です。店内飲食, テイクアウトに対応。佐渡島にあります。",可,不可,可,不可,可,可,佐渡市内,CID URL検索,2025-08-09 12:39:35
ChIJq6rWlBtk818R3cj3OoQhBsw,かえる食堂,日本、〒952-1324 新潟県佐渡市中原２０６−４,38.006934699999995,138.3165139,4.3,56,営業中,月曜日: 11時00分～14時30分; 火曜日: 11時00分～14時30分; 水曜日: 定休日; 木曜日: 11時00分～14時30分; 金曜日: 11時00分～14時30分; 土曜日: 11時00分～14時30分; 日曜日: 11時00分～14時30分,0259-67-7984,公式サイトなし,普通,"ラーメン店, 和食レストラン, レストラン, 飲食店, 観光スポット, 施設",ラーメン店です。評価4.3（56件のレビュー）。価格帯は普通です。店内飲食に対応。佐渡島にあります。,不可,不可,可,不可,可,可,佐渡市内,CID URL検索,2025-08-09 12:39:37
ChIJ333m7qtm818R20l7VEfEr0o,ほっともっと 佐渡佐和田店,日本、〒952-1306 新潟県佐渡市長木７６５,38.0064364,138.3360368,3.4,102,営業中,月曜日: 7時00分～23時00分; 火曜日: 7時00分～23時00分; 水曜日: 7時00分～23時00分; 木曜日: 7時00分～23時00分; 金曜日: 7時00分～23時00分; 土曜日: 7時00分～23時00分; 日曜日: 7時00分～23時00分,0259-51-4510,https://store.hottomotto.com/b/hottomotto/info/28061/,手頃,"デリバリー, ファーストフード, テイクアウト, 店舗, 和食レストラン, レストラン, 飲食店, 観光スポット, 施設","デリバリーです。評価3.4（102件のレビュー）。価格帯は手頃です。テイクアウト, デリバリーに対応。佐渡島にあります。",可,可,不可,不可,不可,不可,佐渡市内,CID URL検索,2025-08-09 12:39:38
ChIJfwz_wKtm818RZDXNrw59VqU,つぼ八 佐渡佐和田店,日本、〒952-1303 新潟県佐渡市上矢馳６４０,38.006418499999995,138.33531990000003,3.8,124,営業中,月曜日: 17時00分～23時00分; 火曜日: 17時00分～23時00分; 水曜日: 17時00分～23時00分; 木曜日: 17時00分～23時00分; 金曜日: 17時00分～23時00分; 土曜日: 17時00分～23時00分; 日曜日: 17時00分～23時00分,0259-51-0800,https://www.tsubohachi.co.jp/shop/other/sadosawada/,普通,"和食レストラン, レストラン, 観光スポット, 飲食店, 施設","和食レストランです。評価3.8（124件のレビュー）。価格帯は普通です。店内飲食, テイクアウトに対応。佐渡島にあります。",可,不可,可,不可,不可,可,佐渡市内,CID URL検索,2025-08-09 12:39:40
ChIJHQpVGhpk818R9eIq2lfLr1E,日本料理なかむら,日本、〒952-1325 新潟県佐渡市窪田１７−６,38.0060904,138.312516,4.3,19,営業中,,0259-52-6230,公式サイトなし,価格情報なし,"和食レストラン, レストラン, 飲食店, 観光スポット, 施設",和食レストランです。評価4.3（19件のレビュー）。店内飲食に対応。佐渡島にあります。,不可,不可,可,不可,不可,可,佐渡市内,CID URL検索,2025-08-09 12:39:41
ChIJL9kRVQBl818R_6BLjQr-UX0,されどおにぎり 佐和田店,日本、〒952-1324 新潟県佐渡市中原３４７−１,38.0054617,138.3187723,4.1,47,営業中,月曜日: 6時00分～18時00分; 火曜日: 6時00分～18時00分; 水曜日: 6時00分～18時00分; 木曜日: 6時00分～18時00分; 金曜日: 6時00分～18時00分; 土曜日: 6時00分～18時00分; 日曜日: 6時00分～18時00分,050-8881-3050,https://saredoonigiri.com/,価格情報なし,"レストラン, 飲食店, 観光スポット, 施設","レストランです。評価4.1（47件のレビュー）。店内飲食, テイクアウト, デリバリーに対応。佐渡島にあります。",可,可,可,可,不可,不可,佐渡市内,CID URL検索,2025-08-09 12:39:43
ChIJtb86GKpm818R6-3HrmlrxQI,池袋 大勝軒 佐渡店,日本、〒952-1307 新潟県佐渡市東大通８８７−２,38.0053626,138.33290150000002,3.3,142,営業中,"月曜日: 11時30分～14時30分, 17時30分～20時00分; 火曜日: 定休日; 水曜日: 11時30分～14時30分, 17時30分～20時00分; 木曜日: 11時30分～14時30分, 17時30分～20時00分; 金曜日: 11時30分～14時30分, 17時30分～20時00分; 土曜日: 11時30分～14時30分, 17時30分～20時00分; 日曜日: 11時30分～14時30分, 17時30分～20時00分",0259-52-5005,https://www.facebook.com/%E6%B1%A0%E8%A2%8B%E5%A4%A7%E5%8B%9D%E8%BB%92%E4%BD%90%E6%B8%A1%E5%BA%97-109578045143087/,普通,"ラーメン店, 和食レストラン, レストラン, 飲食店, 観光スポット, 施設",ラーメン店です。評価3.3（142件のレビュー）。価格帯は普通です。店内飲食に対応。佐渡島にあります。,不可,不可,可,不可,可,可,佐渡市内,CID URL検索,2025-08-09 12:39:44
ChIJ7aYdaw9k818Rgpt4reUMOoo,蛇の目寿司 佐和田店,日本、〒952-1314 新潟県佐渡市河原田本町２８４−４,38.0009587,138.3182426,4.4,79,営業中,月曜日: 17時00分～22時30分; 火曜日: 17時00分～22時30分; 水曜日: 17時00分～22時30分; 木曜日: 定休日; 金曜日: 17時00分～22時30分; 土曜日: 17時00分～22時30分; 日曜日: 17時00分～22時30分,0259-52-2512,公式サイトなし,価格情報なし,"寿司店, 和食レストラン, レストラン, 飲食店, 観光スポット, 施設","寿司店です。評価4.4（79件のレビュー）。店内飲食, テイクアウトに対応。佐渡島にあります。",可,不可,可,不可,不可,可,佐渡市内,CID URL検索,2025-08-09 12:39:46
ChIJsdBF5wFk818REIOXpiBpjkA,モスバーガー佐渡佐和田店,日本、〒952-1307 新潟県佐渡市東大通８２８−１,38.0043241,138.3318974,3.8,231,営業中,月曜日: 10時00分～21時00分; 火曜日: 10時00分～21時00分; 水曜日: 10時00分～21時00分; 木曜日: 10時00分～21時00分; 金曜日: 10時00分～21時00分; 土曜日: 10時00分～21時00分; 日曜日: 10時00分～21時00分,0259-52-4204,https://www.mos.jp/shop/detail/?shop_cd=00893,普通,"レストラン, 飲食店, 観光スポット, 施設","レストランです。評価3.8（231件のレビュー）。価格帯は普通です。店内飲食, テイクアウトに対応。佐渡島にあります。",可,不可,可,可,可,不可,佐渡市内,CID URL検索,2025-08-09 12:39:47
ChIJzWKL3DiB9F8RR2O7zMzB5eE,T's Cafe,日本、〒952-0611 新潟県佐渡市小木金田新田１５０−３ たたこう館 1階,37.8222616,138.2324823,5,1,営業中,月曜日: 定休日; 火曜日: 定休日; 水曜日: 定休日; 木曜日: 定休日; 金曜日: 定休日; 土曜日: 11時00分～14時00分; 日曜日: 11時00分～14時00分,情報なし,https://www.facebook.com/profile.php?id=100093316516799,価格情報なし,"カフェ, イタリアンレストラン, レストラン, 飲食店, 観光スポット, 施設",カフェです。評価5（1件のレビュー）。店内飲食に対応。佐渡島にあります。,不可,不可,可,不可,不可,不可,小木,CID URL検索,2025-08-09 12:39:49
ChIJ86e9LgJk818RAWd-nwaIKvo,こうめ,日本、〒952-1307 新潟県佐渡市東大通１２９９−１,38.0043532,138.3285071,4.4,37,営業中,"月曜日: 18時00分～21時30分; 火曜日: 定休日; 水曜日: 18時00分～21時30分; 木曜日: 18時00分～21時30分; 金曜日: 18時00分～21時30分; 土曜日: 18時00分～21時30分; 日曜日: 11時30分～14時00分, 17時30分～21時30分",0259-52-3322,公式サイトなし,普通,"和食レストラン, レストラン, 飲食店, 観光スポット, 施設","和食レストランです。評価4.4（37件のレビュー）。価格帯は普通です。店内飲食, テイクアウトに対応。佐渡島にあります。",可,不可,可,不可,不可,可,佐渡市内,CID URL検索,2025-08-09 12:39:50
ChIJra3fVgBl818RScssET5pvoU,旬彩亭和奏,日本、〒952-1307 新潟県佐渡市東大通８２９−２,38.004335399999995,138.33235779999998,4.4,10,営業中,,情報なし,公式サイトなし,価格情報なし,"レストラン, 飲食店, 観光スポット, 施設",レストランです。評価4.4（10件のレビュー）。店内飲食に対応。佐渡島にあります。,不可,不可,可,不可,可,可,佐渡市内,CID URL検索,2025-08-09 12:39:52
ChIJvVxRkgRk818RGFlSo9WHnLA,トマト＆オニオン 佐渡店,日本、〒952-1324 新潟県佐渡市中原５８１−１,38.0042839,138.32169389999999,3.5,316,営業中,月曜日: 11時00分～21時00分; 火曜日: 11時00分～21時00分; 水曜日: 11時00分～21時00分; 木曜日: 11時00分～21時00分; 金曜日: 11時00分～21時00分; 土曜日: 11時00分～21時00分; 日曜日: 11時00分～21時00分,0259-67-7322,https://www.tomato-a.co.jp/tomatoonion/,普通,"レストラン, 観光スポット, 飲食店, 施設","レストランです。評価3.5（316件のレビュー）。価格帯は普通です。店内飲食, テイクアウトに対応。佐渡島にあります。",可,不可,可,不可,可,可,佐渡市内,CID URL検索,2025-08-09 12:39:53
ChIJU6Z2zgFk818RRN-1bhfnxtw,ミニレストラン マンモス,日本、〒952-1307 新潟県佐渡市東大通８３３,38.004239000000005,138.33191979999998,3.6,101,営業中,"月曜日: 10時30分～15時00分, 17時00分～20時00分; 火曜日: 10時30分～15時00分, 17時00分～20時00分; 水曜日: 10時30分～15時00分, 17時00分～20時00分; 木曜日: 10時30分～15時00分, 17時00分～20時00分; 金曜日: 10時30分～15時00分, 17時00分～20時00分; 土曜日: 10時30分～15時00分, 17時00分～20時00分; 日曜日: 10時30分～15時00分, 17時00分～20時00分",0259-57-2177,http://www.marugo.sado.jp/marugo/mammoth.html,普通,"ラーメン店, 和食レストラン, レストラン, 飲食店, 観光スポット, 施設",ラーメン店です。評価3.6（101件のレビュー）。価格帯は普通です。店内飲食に対応。佐渡島にあります。,不可,不可,可,不可,可,可,佐渡市内,CID URL検索,2025-08-09 12:39:55
ChIJI-7bfQNk818RPwK9jeJflO4,Un Grand Pas アングランパ,日本、〒952-1324 新潟県佐渡市中原５９８−１,38.0040822,138.32334129999998,4.2,89,営業中,"月曜日: 11時00分～14時00分, 17時00分～21時00分; 火曜日: 定休日; 水曜日: 11時00分～14時00分, 17時00分～21時00分; 木曜日: 11時00分～14時00分, 17時00分～21時00分; 金曜日: 11時00分～14時00分, 17時00分～21時00分; 土曜日: 11時00分～14時00分, 17時00分～21時00分; 日曜日: 11時00分～14時00分, 17時00分～21時00分",0259-52-7878,https://m.facebook.com/Un-Grand-Pas-%E3%82%A2%E3%83%B3%E3%82%B0%E3%83%A9%E3%83%B3%E3%83%91-129874280394091/?locale2=ja_JP,普通,"レストラン, 飲食店, 観光スポット, 施設","レストランです。評価4.2（89件のレビュー）。価格帯は普通です。店内飲食, テイクアウトに対応。佐渡島にあります。",可,不可,可,不可,可,可,佐渡市内,CID URL検索,2025-08-09 12:39:56
ChIJ9TwBnAFk818R0yYRuuZdCTw,大まるラーメン,日本、〒952-1307 新潟県佐渡市東大通１２２７−５,38.0037963,138.32968910000002,3.7,181,営業中,月曜日: 11時00分～14時30分; 火曜日: 11時00分～14時30分; 水曜日: 11時00分～14時30分; 木曜日: 11時00分～14時30分; 金曜日: 11時00分～14時30分; 土曜日: 11時00分～14時30分; 日曜日: 定休日,0259-52-3844,公式サイトなし,普通,"ラーメン店, 和食レストラン, レストラン, 観光スポット, 飲食店, 施設",ラーメン店です。評価3.7（181件のレビュー）。価格帯は普通です。店内飲食に対応。佐渡島にあります。,不可,不可,可,不可,可,可,佐渡市内,CID URL検索,2025-08-09 12:39:58
